Package Name,Reviewer Name,Review,Rating
io.metamask,Deepti Gupta,"I'm from india. I am having troubles buying Matic from the metamsk app that I'm trying to do from many days back. The app says ""Sorry, our payment system is currently down"". Please solve this problem as soon as possible!",2
io.metamask,Chris Scoggins,"The worlds slowest app by far, crypto not loading/missing? Freezes/crashes unreliable.",1
io.metamask,M Ramzan chandio,best app please give me big profit,5
io.metamask,"Macapinlac, Leineil M.",Thisnis good,4
io.metamask,Dawn Flanary,Terrible,1
io.metamask,Adedamola Olawale,"This app is a scam, out of frustration I deleted this useless app, I saved my passphrase while opening it, now while trying to sign in back, the app is telling me my passphrase is incorrect. And my assets is still in the app🙄😪",1
io.metamask,lakiesha harris,Poor customer service they are very rude and has not help in recovering my crypto. They blocked my transfer of crypto,1
io.metamask,jay cee,.not working,1
io.metamask,Williams Rings,Best app that I have come across,5
io.metamask,Mst Rehana khatun,vt network,5
io.metamask,Murtala Mukhtar,Excellent and fantastic service,5
io.metamask,Godstime Afonughe,"Metamask has killed me, the app was giving some headaches so I reinstalled it, despite inputting my secret phrase, the app could not recover my asset too bad 😞",1
io.metamask,Bashir Bello,"I can only give 3 stars because my wallet locked me up, after using paraphrase to restore it back but unfortunately I couldn't find my tokens. All efforts done to restore them proved abortive. If such scenario could be happening the integrity of the wallet is highly questionable.",3
io.metamask,iulian ionascu,10 min to log in??🤣🤣,1
io.metamask,mdrafat hossain,Best,5
io.metamask,Oluwaseun Amaize,Every update is buggy. Very terrible. The app is unusable at the moment even after getting a new phone,1
io.metamask,Attari Qadri,سبحان اللہ سبحان اللہ,5
io.metamask,Duane Poston,"#1 Wallet known world 🌎🌎 wide. Gives you everything crypto currency you need to succeed. 5 stars.1suggestion have a better NFT setup. And, You have to add the King Bitcoin. I know you except it, but know for Ethereum.",5
io.metamask,Chijioke Chukwuanoke,looking forward to seeing the best as always,4
io.metamask,Mubeen Khan,Good wellat matmask,5
io.metamask,shailesh raotole,Loads with the speed of snail trust wallet is much much much more better than this,1
io.metamask,Shaheer Ahmadani,Nice ❤️❤️❤️👍👍👍,5
io.metamask,Emu Rubel,tþ⁴,5
io.metamask,And One,And the price for the most laggy wallet goes toooo...Metamask! Congrats!,1
io.metamask,Shakti Singh verma,very easy n simple n safe,5
io.metamask,Ali Barisa,"Great App! It's my go to Web 3 wallet. I wish the developers of MetaMask could incorporate the functionality to add non-EMV networks such as Solana, Tron, etc - just to name a few examples.",5
io.metamask,Mæstro Emmanuel,"I think this is the only way I can reach out to you guys. Please I received a mail this morning, telling me of a restriction to my wallet because of an unauthorized attempt to login to my phone. Please I want to know if it's from you guys.",5
io.metamask,Sumit Yogi,excellent,4
io.metamask,Akash Asif,Nice project,5
io.metamask,Arkarmin Arkarmin,oh,5
io.metamask,Rohaan Mumal,Many coin shows error that unable to load balance,5
io.metamask,গাজী গেম ফাইটার,Good,5
io.metamask,Akhtar Abbas,good,5
io.metamask,ARK,Good,5
io.metamask,Hunain Jatt,Very nice,5
io.metamask,Abdur Rahim,good,5
io.metamask,haruna adetokunbo,perfect,5
io.metamask,L.A Muhammad,excellent,5
io.metamask,youtube subscriber,Good wallet,5
io.metamask,Nwokpuru Godwin,It is actually a nice app,1
io.metamask,Kazeem Ayomide,A very good wallets,5
io.metamask,Rohan Thakrar,"It's showing wrong password when I was trying to secure my account, I am able to login into my account from same password but when inam trying to secure my account it's showing wrong password.",1
io.metamask,Txarli 22,easy to use,4
io.metamask,Joseph Le Roux,100% user friendly,5
io.metamask,daniel etim,Pls we Nigerians cannot withdraw why,2
io.metamask,Robert Chapman,Smooth transaction.,5
io.metamask,suleman Ademu,impressed,4
io.metamask,yusee yankee,Takes forever to navigate especially the browser.,1
io.metamask,Iniubong Inyang,very sluggish and annoying 😠,1
io.metamask,Chibuzor Eze Okere,the best,5
io.metamask,Kim bull,fast in all transactions,5
io.metamask,Albertus Kriel,"It gave me a message that I must reset my wallet and type my passphrase again, then after I did some om my crypto is gone? Any help not traces not even in the activity? I do not have the hash key anymore 😭",1
io.metamask,ruman janjua,nice work,5
io.metamask,Hm Hefaz,nice,4
io.metamask,aman Ullah (Mani),good job,5
io.metamask,Adawiyya Abubakar Shehu,great app,4
io.metamask,Mazhar Qureshi,nice application,3
io.metamask,Abdullah Khani,Op platform,5
io.metamask,Iredia Ekhide,"The worst I have ever seen, it lags too much, take 10 minutes to open. Am just glad I didn't withdraw my NFTs to this wallet, and yet, google says it's the best for all purpose, where as, it's the worst. Even more than ZONGO",1
io.metamask,Javed Akter,good,5
io.metamask,Xander Du TOIT,very save and secured and has it's own search engine 👌,5
io.metamask,S,Scammers,1
io.metamask,Neko Neko,"can't log in because i can't type my password, why did you create this app?",1
io.metamask,vicky gaming,So much bug 🐞🐞🐞🐞in this aap I can't login,1
io.metamask,Muhammad imran Khalid,good,5
io.metamask,jhon christ,good service metamask,5
io.metamask,Manoranjan Mehar,good,5
io.metamask,Mrm Mahid,good,5
io.metamask,Shahid Mehmood,Pwourful and new jarny..my pending payments,5
io.metamask,Dee Jay Twee,Running incredibly slow.,2
io.metamask,Chatter Tomar,secure wallet,5
io.metamask,Baseet Baloch,Good Wallet trust 😍💓,5
io.metamask,Moied Elhaam,"Latest update is also not good enough to transfer ozone coins , please be updated with privious smooth and convenience settup.",1
io.metamask,Jai mata di electronic Dharmkata,right,5
io.metamask,Chamanlal Pradhan,good,5
io.metamask,Sanusi Ibrahim,good,2
io.metamask,Hadiza Lawal Yero,Trusted Wallet a all the time,5
io.metamask,Ram,Unable to mint despite metamask and the browser both are updated to the latest version,2
io.metamask,Rashedul rabbi,good,5
io.metamask,Wii,Gud wallet,5
io.metamask,Tui Itr,Ok,4
io.metamask,ali jan,ok,1
io.metamask,Farooali Farooali,the best app,5
io.metamask,JUAN DIEGO LOZADA ALVAREZ,This is a amazing app,5
io.metamask,Joseph Reddy,very nice wallet to use,5
io.metamask,Ragilo,Always lagging and troubleshoot,1
io.metamask,Dexter Velasquez,Please fix Chain ID bug in the new update,1
io.metamask,Khattak Ok,Nice 👍👍👍,5
io.metamask,Gul Muhammad,i appreciated this apps,5
io.metamask,Decem Ber,My password was changed by the app and now I can't change or forgot password and no recovery option. How is that happened METAMASK.,1
io.metamask,Mubasher khan,Good,5
io.metamask,Saul Melendrez,it's very interesting and easy to use.,5
io.metamask,whooos143,waooo,5
io.metamask,MD Shohan,Nice,5
io.metamask,Iqbal Khan,good,5
io.metamask,Cletus gentle,good,2
io.metamask,fusheini inusah,easy and convenient to use,5
io.metamask,Raiyanu Zubairu,"metamask is one of my favorites wallet, I like it so much",4
io.metamask,Rusulana Buhari,good luck,4
io.metamask,Naing Ko,ok,5
io.metamask,Danyal Ahmadzai,From Afghanistan 🇦🇫❤🇦🇫,5
io.metamask,Aisha Yau,good app enjoy working with it,5
io.metamask,Kashif Ahmad,it is so good,4
io.metamask,SOLOMON AGBO,excellent,5
io.metamask,Haruna Fahad,superp!,3
io.metamask,ANTHONY HEMMINGS,a+,5
io.metamask,Be Fitnes,it's awesome Great wallets for everyone. I fully recccamend to you brother..,5
io.metamask,Nazmul Huda Nimu,best ❤️,5
io.metamask,Umer Khan,Happy with the Support team to help and recover the coins from the Wallet. Appreciated with the Team and all the way security and fast transactions and reliability.. Highly recommended. Try to make the app little more fast because it must be bcz we have assets secured by you.,5
io.metamask,RACOON VENTURES,It takes 10 minutes to login 10 minutes to initialize homepage. Poor app,1
io.metamask,Olumide Abiodun,love it anyway,2
io.metamask,Andrew Victor,great,2
io.metamask,Tariq Latif,Best metamask i love,5
io.metamask,Mohammad Naufal Ridzka,you app really heavy and too slow. even i'm using 100Mbps Network and 13GB RAM phone. hire expert technician!,1
io.metamask,Gireesh Kulkarni,Clean and crisp ......,4
io.metamask,olumide akinfenwa,exceptional,5
io.metamask,Md Shirajul Islam,Its good,5
io.metamask,Md. Rakib Mallik,Very good,5
io.metamask,NIMTIM LOHNAN,Metamask is a good app no doubt.,5
io.metamask,Ezekiel Akindolire,the app is lagging profusely 🥵👿😈👿,2
io.metamask,md solaman khan,Nice wallet,5
io.metamask,Msudur Rahman,Nice walate,1
io.metamask,joseph panuganti,Excellent!! 👍👍,5
io.metamask,Mushahid Ali,supper,5
io.metamask,Ibe Christabel,"the app experience is wonderful especially since it's last update, I highly recommend it ❤️❤️",3
io.metamask,M Asif Sahker,yes I'm ready,5
io.metamask,Ismail Buhari,Good,5
io.metamask,ayaz ilyas,good,5
io.metamask,Md Imam,good,5
io.metamask,oluwafemi adekunle,too slow,1
io.metamask,Emrul Sheikh,nice,5
io.metamask,Azam Chanda,vip,1
io.metamask,Funny video,nice work,5
io.metamask,Naman Kathpal,"What's wrong with this app, I created my crypto wallet for the first time and I when I came back to login. It's nothing just white screen",1
io.metamask,Ismail Ibrahim aiko,good app,3
io.metamask,Muhammad Tahir,good,5
io.metamask,Hafiz Huzaifa,very good app,5
io.metamask,Naveed Ahmad,good,5
io.metamask,Kelechi Okwara,Good app,2
io.metamask,Nathaniel musa,Terrible app,1
io.metamask,Abdul Mazid Khan,good aps,5
io.metamask,Mamun Ali,Nice,5
io.metamask,David Boyede,This app is just so useless if you forget your password u can't remember password your wallet is gone for ever,1
io.metamask,Umar Abubakar,fantastic app 🥰,5
io.metamask,Tareza Khatoon,Good,5
io.metamask,MADAN KUMAR,good,5
io.metamask,IT-zone and Entertainment,nice app,5
io.metamask,r.k rocky,Very Good,5
io.metamask,Mausam Kumar,BFIC Coins or Ozone coins are not working in wallet not showing new version 😡 what is resion?,1
io.metamask,Nihal Panchal,Good app,5
io.metamask,Inzaman Islam,🍀🍀🍀,5
io.metamask,Iyamu Godspower,"The most useless app in history. Poor everything. The app has a lot of downside, poor browser, takes forever to open. I don't recommend to anyone. Please if your here to download it, JUST DONT. TRUST WALLET IS FAR BETTER THAN THIS TRASH. USELESS WALLET.❌❌",1
io.metamask,Muhammad Rayyan,Good,5
io.metamask,Aminu Danasabe,Fast and reliable,5
io.metamask,Rifat Hacisalih,Hi everyone i have opened an account with metamask and invested in babybonk coin. After my investment started to rise i tryed to send my investments over to my other account and suddently nothing was working. I was told to uninstall my app and reload it but that hasent worked neither. After i invested i tryed to get my recovery phase and that wasnt given to me neither by the app what ever i tryed to do it always gave me an error. 3.4 trillion baby bonk coin is now disappeared. Not trustable guys,1
io.metamask,Barnabas Nweke,The app is very very good and performing well I hereby with all my heart RECOMMEND IT to anyone looking for a reliable crypto wallet 5 Stars for the App,5
io.metamask,umar liman,"fast , safe and secure to use ✌️💪",4
io.metamask,M faraz Ahmed khichi,very good,5
io.metamask,Helen Isola,Great,5
io.metamask,Shekwagu Thomas,Great app!,5
io.metamask,Rapheal Chizitere Ekwueme,"Worst app I've ever seen your app keeps getting stuck anytime an update is made instead of improving the performance it's keeps getting worst, you'll have to click on something for over 6 times before it's could respond, y'all should work on that",1
io.metamask,John Dagogo Sanga,"Metatask is becoming unbelievable can't show balance, all my fund is showing Zero, can't load balance these is not good signal at all for metamask, is becoming worst everyday, please fix the issues customers are get fed up of you. ⭐",1
io.metamask,Mathew Kayode Favour,optimistic,5
io.metamask,Suleiman Abubakar Audu,Nice,5
io.metamask,Huzaifa Shahzad,Fantastic🤘😝🤘 wallet,5
io.metamask,MD Zillu,good APK,5
io.metamask,Adigun Muhammed,Good exchange,5
io.metamask,Aliyu Gidado,Good project,5
io.metamask,Payeri Baaty achy baaty,💕💕💕💕💕💕💕,5
io.metamask,Ruhul Amin,nice,5
io.metamask,Bashir Ismail,the best of All time,5
io.metamask,Sanusi Abdulmumeen,it takes long to open,3
io.metamask,Malik Naseeb,This app very slow Running up 👎 Improve the Application Service,1
io.metamask,Musa Salihu,Thanks so much,5
io.metamask,Kashav Kumar,great,5
io.metamask,Depon Chakma,Good project,5
io.metamask,Manoj Sharma,"Metamask is not work properly, its very slow..and misbehave..coins showing in dashboard but in sending option coin is zero....how to send... Please update this app....and fix this issue..",3
io.metamask,Arslan Arif,Good,5
io.metamask,Aqib Shafique,Nice app,5
io.metamask,Musabbir Ali,good,5
io.metamask,Wakil Ansari,Better,3
io.metamask,Md Frahim,okay,5
io.metamask,Md Milon,nic app,5
io.metamask,ABDULWAHAB YAHAYA,abdul yhy,2
io.metamask,ALLISON EDMOND,My metamask is not opening,2
io.metamask,Omobayo Olabiyi,"The new update is annoying and frustrating, how can my asset disappear just by updating the wallet? So strange something should be done rectify this.",1
io.metamask,Drew jacobsen,"Lack of better options, but it's slow AF",2
io.metamask,Amir Soleimani,it shows my eth balance zero that its false and i should go to portfolio to see my balance right..really bad update,1
io.metamask,Tzeruf Legit (Now and them),a little inconsistent although not much else to complain about lol,4
